"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"13",2025-02-19 11:00:00,2025-02-19 11:00:00,483.381818181818,0.0603022689155433,43.0218181818182,0.00981649817214104,20.8936363636364,0.00504524979109413,708.663636363636,0.0924416277737218,1.7,0,2,0,0.2,0,0.34,0,696.381818181818,0.0873862897505265,453,0,28.6845454545455,0.153125023191092,0,0,8.98563636363636,0.00050452497911013,2.96727272727273,0.00467099366496925,0,0
"14",2025-02-19 11:15:00,2025-02-19 11:15:00,482.336363636364,0.0809039834955806,43.1909090909091,0.030807319083148,20.9763636363636,0.0162927758670689,706.890909090909,0.113618180363391,1.45454545454545,0.0522232967867094,1.7,0,0.17,0,0.34,0,694.645454545455,0.0820199532264911,451.727272727273,0.467099366496914,26.0445454545455,0.0750151499850042,0,0,8.998,0,2.96363636363636,0.00504524979109525,0,0
"15",2025-02-19 11:30:00,2025-02-19 11:30:00,481.581818181818,0.0603022689155553,43.4572727272727,0.011037127426018,21.1090909090909,0.00700649049745342,705.781818181818,0.107871977994096,1.28181818181818,0.0404519917477946,1.5,0,0.143636363636364,0.00504524979109512,0.34,0,693.563636363636,0.0924416277737385,451,0,26.3863636363636,0.139016022621331,0,0,8.999,0,2.96909090909091,0.00301511344577771,0,0
"16",2025-02-19 11:45:00,2025-02-19 11:45:00,480.672727272727,0.0467099366496754,44.08,0.0141421356237312,21.4163636363636,0.00674199862463276,704.754545454545,0.0934198732993531,1.2,0,1.4,0,0.14,0,0.34,0,692.545454545455,0.0820199532264911,450,0,24.6945454545455,0.0750151499850047,0,0,8.983,0,2.96545454545455,0.00522232967867106,0,0
"17",2025-02-19 12:00:00,2025-02-19 12:00:00,480.181818181818,0.0603022689155433,44.23,0.00774596669241604,21.4909090909091,0.00301511344577811,703.627272727273,0.0786245393107075,1,0,1.2,0,0.12,0,0.34,0,691.436363636364,0.0809039834956074,449.090909090909,0.301511344577764,25.0481818181818,0.125444663642435,0,0,9.004,0,2.96181818181818,0.00404519917477955,0,0
"18",2025-02-19 12:15:00,2025-02-19 12:15:00,479.781818181818,0.0603022689155553,44.3818181818182,0.0218257562609781,21.5672727272727,0.00904534033733264,703.154545454545,0.0934198732993863,1,0,1.2,0,0.12,0,0.34,0,690.963636363636,0.102691063610517,449,0,24.2872727272727,0.0892290209618948,0,0,8.998,0,2.96727272727273,0.00467099366496925,0,0
"19",2025-02-19 12:30:00,2025-02-19 12:30:00,479.290909090909,0.0700649049745353,44.6909090909091,0.0122102788293682,21.72,0.00632455532033662,702.263636363636,0.102691063610467,0.9,0,1.03636363636364,0.0504524979109513,0.1,0,0.34,0,690.081818181818,0.107871977994143,448.818181818182,0.404519917477945,23.3527272727273,0.0777291334173882,0,0,9.00709090909091,0.000301511344577597,2.96363636363636,0.00504524979109525,0,0
"20",2025-02-19 12:45:00,2025-02-19 12:45:00,478.627272727273,0.0786245393106812,44.8890909090909,0.0130034960334084,21.8172727272727,0.00786245393106904,701.354545454545,0.0934198732993664,0.9,0,1.1,0,0.11,0,0.34,0,689.218181818182,0.087386289750497,448,0,22.7809090909091,0.0258667916273141,0,0,9.00318181818182,0.000404519917477721,2.96909090909091,0.00301511344577771,0,0
"21",2025-02-19 13:00:00,2025-02-19 13:00:00,478.136363636364,0.0809039834955806,45.1427272727273,0.0161807966991172,21.9445454545455,0.00820199532264691,700.536363636364,0.102691063610517,0.9,0,1.1,0,0.1,0,0.34,0,688.390909090909,0.113618180363391,447.272727272727,0.467099366496914,23.4345454545455,0.0390803368367353,0,0,9.00927272727273,0.000467099366496655,2.96545454545455,0.00522232967867106,0,0
"22",2025-02-19 13:15:00,2025-02-19 13:15:00,477.463636363636,0.0674199862463257,45.3354545454545,0.0225227158058862,22.04,0.0109544511501031,699.672727272727,0.100904995821897,0.8,0,1,0,0.0981818181818182,0.00404519917477946,0.34,0,687.554545454546,0.093419873299404,447,0,22.3190909090909,0.069778871509153,0,0,9.00227272727273,0.000467099366496655,2.96181818181818,0.00404519917477955,0,0
"23",2025-02-19 13:30:00,2025-02-19 13:30:00,477.127272727273,0.0786245393106812,45.3927272727273,0.00904534033733111,22.0663636363636,0.00504524979109592,699.1,0.118321595662019,0.9,0,1,0,0.1,0,0.34,0,686.990909090909,0.113618180363429,446.727272727273,0.467099366496914,21.8672727272727,0.0994073346479935,0,0,9.00563636363636,0.000504524979109233,2.96,0,0,0
"24",2025-02-19 13:45:00,2025-02-19 13:45:00,476.8,0.0774596669241439,45.5809090909091,0.023001976199686,22.16,0.0109544511501037,698.490909090909,0.113618180363429,0.8,0,1,0,0.1,0,0.34,0,686.390909090909,0.113618180363391,446,0,21.3872727272727,0.0395198454174376,0,0,9.01363636363636,0.000504524979109233,2.96363636363636,0.00504524979109525,0,0
